Application_ID,Companies,Job_Title,Educational Degree,Location,Experience_Years,Number of Skills,Source of Application,Application_Received,Last_Updated,Salary,Applicant Selected
APP1000851,Accenture,Software Developer,B.Tech,Ahmedabad,0,5,Naukri,2025-01-14 02:59:37,2025-02-10 01:33:33,990000,0
APP1000601,Ola,Software Developer,B.Tech,Mumbai,2,6,Naukri,2024-01-02 05:09:12,2024-03-27 07:31:56,1022000,0
APP1000571,Byju's,Sales Executive,B.Com,Lucknow,4,5,Job Fair,2025-06-15 11:24:57,2025-08-29 05:15:27,774000,1
APP1001295,Capgemini,Business Analyst,MBA,Pune,1,4,Company Website,2025-02-14 20:16:57,2025-04-28 20:51:35,1104000,0
APP1000897,Google,Software Developer,B.Tech,Mumbai,5,6,Naukri,2024-04-03 20:05:11,2024-05-04 23:57:26,1444000,0
APP1001480,Google,ML Engineer,PhD,Delhi NCR,7,6,Employee Referral,2024-02-23 22:51:07,2024-03-28 11:11:20,2033000,1
APP1000134,HCL,Software Developer,MCA,Mumbai,1,6,Naukri,2024-12-03 06:37:10,2025-02-27 03:57:48,1142000,0
APP1001163,Adobe,Frontend Developer,B.Tech,Kolkata,5,2,Employee Referral,2024-04-09 03:25:47,2024-05-07 02:56:29,1423000,0
APP1000097,HCL,Backend Engineer,B.Tech,Ahmedabad,6,3,LinkedIn,2024-06-10 11:02:46,2024-06-13 07:43:29,1161000,0
APP1000652,Reliance Jio,Sales Executive,MBA,Pune,10,5,Employee Referral,2024-08-21 23:06:40,2024-10-06 11:51:09,1275000,1
APP1001003,Byju's,Sales Executive,MBA,Kolkata,0,3,Indeed,2024-12-15 13:21:26,2025-03-13 23:30:33,759000,1
APP1000766,StartUpX,Software Developer,MCA,Jaipur,7,6,Naukri,2024-09-03 12:25:08,2024-11-10 15:21:07,1243000,1
APP1000714,Tech Mahindra,Data Analyst,BCA,Chennai,6,4,Naukri,2024-04-11 06:31:45,2024-04-12 08:42:49,990000,1
APP1000295,HealthTechY,Software Developer,M.Tech,Jaipur,5,4,Employee Referral,2025-07-11 23:37:02,2025-09-10 02:54:54,1153000,1
APP1000875,Microsoft,Software Developer,MCA,Delhi NCR,4,3,Naukri,2024-05-05 03:15:13,2024-05-24 04:14:22,1515000,0
APP1001445,TCS,Software Developer,B.Tech,Chennai,4,5,Employee Referral,2025-07-27 02:25:49,2025-08-23 17:09:00,1105000,1
APP1000479,Flipkart,Software Developer,B.Tech,Pune,0,5,LinkedIn,2024-10-12 16:29:38,2025-01-03 15:46:00,1016000,0
APP1001199,Paytm,Backend Engineer,B.Tech,Chennai,6,5,Employee Referral,2024-06-04 12:23:40,2024-07-27 20:51:17,1223000,1
APP1001056,Reliance Jio,Software Developer,B.Tech,Delhi NCR,4,6,Naukri,2025-04-15 00:39:48,2025-06-26 08:25:10,1146000,1
APP1000122,Byju's,Sales Executive,MBA,Chandigarh,3,5,Company Website,2024-10-09 21:47:30,2024-12-02 00:35:57,920000,1
APP1000970,Byju's,Sales Executive,MBA,Hyderabad,5,6,Employee Referral,2024-05-12 18:13:59,2024-06-23 17:44:05,1032000,1
APP1001459,HealthTechY,Software Developer,B.Tech,Chennai,5,3,Job Fair,2024-12-22 13:28:01,2025-02-06 06:01:39,969000,1
APP1000342,Swiggy,Backend Engineer,B.Tech,Delhi NCR,5,4,Employee Referral,2024-06-26 08:23:37,2024-08-07 22:27:07,1180000,1
APP1001192,Swiggy,Software Developer,B.Tech,Mumbai,9,2,LinkedIn,2024-05-11 02:39:32,2024-07-14 23:09:29,1249000,0
APP1000868,Google,ML Engineer,PhD,Delhi NCR,4,6,Naukri,2024-06-21 12:22:15,2024-08-02 08:33:59,1949000,0
APP1000237,Tech Mahindra,Software Developer,M.Tech,Jaipur,2,5,Job Fair,2024-03-13 15:26:08,2024-05-19 04:57:26,1204000,1
APP1000405,StartUpX,Software Developer,B.Tech,Ahmedabad,8,2,Indeed,2024-02-19 14:58:37,2024-03-02 02:56:52,1123000,1
APP1000249,Zomato,Sales Executive,B.Com,Jaipur,3,5,Company Website,2024-03-19 03:02:34,2024-06-10 02:48:59,879000,0
APP1000116,Byju's,Sales Executive,B.Com,Lucknow,3,6,Company Website,2025-02-20 06:45:46,2025-05-20 03:29:22,698000,1
APP1000490,Zomato,Backend Engineer,B.Tech,Ahmedabad,2,5,LinkedIn,2024-07-30 02:20:18,2024-08-27 09:15:07,1082000,0
APP1000732,Deloitte,Chartered Accountant,Chartered Accountant,Pune,7,3,Naukri,2025-07-30 00:09:07,2025-09-03 00:41:30,1504000,0
APP1001119,Byju's,Web Developer,B.Tech,Ahmedabad,3,6,Naukri,2025-07-18 02:09:00,2025-08-19 14:46:39,875000,1
APP1001152,Accenture,Business Analyst,MBA,Delhi NCR,5,3,Naukri,2024-02-23 18:42:25,2024-05-09 04:11:44,1256000,0
APP1001240,Tech Mahindra,Data Analyst,BCA,Jaipur,4,4,Employee Referral,2024-12-17 18:13:03,2025-03-07 00:02:11,872000,1
APP1000593,StartUpX,Software Developer,M.Tech,Ahmedabad,3,4,Indeed,2025-05-17 10:35:15,2025-06-22 11:35:07,1094000,0
APP1000551,Zomato,Sales Executive,B.Com,Kolkata,8,2,Company Website,2025-02-15 09:13:59,2025-03-09 13:01:28,1029000,0
APP1000656,Infosys,Software Developer,M.Tech,Ahmedabad,6,4,Naukri,2024-02-06 12:18:00,2024-03-13 03:54:02,1330000,1
APP1000550,TCS,Web Developer,B.Tech,Chandigarh,3,6,Company Website,2024-08-25 19:34:26,2024-10-25 13:50:56,1053000,0
APP1000470,Reliance Jio,Software Developer,B.Tech,Pune,6,2,Employee Referral,2025-06-05 14:03:26,2025-07-24 18:01:04,1149000,0
APP1000984,Tech Mahindra,Data Analyst,B.Tech,Mumbai,4,4,Indeed,2025-04-18 02:57:27,2025-06-08 22:31:46,972000,1
APP1001162,Infosys,Web Developer,B.Tech,Kolkata,2,5,LinkedIn,2025-05-18 08:08:07,2025-06-19 17:56:39,1018000,0
APP1000813,HealthTechY,Backend Engineer,M.Tech,Lucknow,6,4,Naukri,2024-08-30 23:10:24,2024-08-31 05:52:27,1181000,1
APP1000974,Reliance Jio,Software Developer,B.Tech,Delhi NCR,1,6,Naukri,2024-10-10 18:25:56,2025-01-06 00:10:12,1075000,0
APP1000520,Google,ML Engineer,M.Tech,Chennai,4,3,Company Website,2025-03-19 04:12:42,2025-03-27 20:55:50,1672000,0
APP1000684,Amazon,Software Developer,MCA,Ahmedabad,6,2,Indeed,2024-08-15 15:52:50,2024-10-17 15:06:52,1579000,0
APP1001335,HCL,Software Developer,M.Tech,Kolkata,6,6,Naukri,2025-02-22 09:59:48,2025-04-15 09:12:47,1331000,1
APP1000120,StartUpX,Software Developer,B.Tech,Lucknow,5,3,LinkedIn,2024-04-08 08:01:00,2024-07-06 06:21:58,1009000,1
APP1001087,Adobe,Software Developer,B.Tech,Bangalore,7,3,Company Website,2024-06-24 10:28:48,2024-09-07 20:51:48,1484000,0
APP1001213,HCL,Software Developer,B.Tech,Bangalore,6,2,Naukri,2025-07-02 19:06:46,2025-07-15 10:50:21,1168000,0
APP1000567,Deloitte,Chartered Accountant,Chartered Accountant,Mumbai,5,3,Indeed,2024-11-30 10:30:39,2024-12-19 13:59:39,1409000,0
APP1000427,Adobe,Software Developer,B.Tech,Hyderabad,7,5,Naukri,2024-03-11 15:20:17,2024-05-26 06:56:06,1601000,1
APP1001231,StartUpX,Software Developer,B.Tech,Delhi NCR,5,2,Naukri,2025-05-22 20:49:46,2025-07-20 18:36:51,950000,1
APP1001264,Cognizant,Software Developer,MCA,Delhi NCR,4,6,LinkedIn,2024-01-12 20:53:28,2024-04-04 07:01:32,1222000,1
APP1000981,Swiggy,Backend Engineer,B.Tech,Hyderabad,8,6,LinkedIn,2024-01-10 20:26:46,2024-03-23 09:08:08,1366000,1
APP1000603,Microsoft,Backend Engineer,B.Tech,Bangalore,5,6,Indeed,2024-06-09 14:27:05,2024-09-02 08:14:32,1520000,0
APP1000277,Tech Mahindra,Data Analyst,MCA,Lucknow,8,2,Indeed,2024-11-04 06:54:53,2025-01-17 07:31:59,1241000,0
APP1001081,HealthTechY,Data Scientist,B.Tech,Chandigarh,0,5,LinkedIn,2024-03-02 11:25:54,2024-04-15 16:42:02,1016000,1
APP1000923,Accenture,Software Developer,B.Tech,Pune,7,5,LinkedIn,2024-09-21 20:36:12,2024-12-14 21:46:32,1285000,1
APP1001337,Cognizant,Data Analyst,MCA,Jaipur,0,2,Company Website,2025-08-01 22:23:16,2025-09-10 11:59:26,929000,0
APP1000695,Accenture,Data Analyst,BCA,Kolkata,5,2,Employee Referral,2025-07-20 14:10:13,2025-09-02 02:37:49,933000,0
APP1000780,Reliance Jio,Software Developer,B.Tech,Mumbai,7,6,Naukri,2024-04-14 05:44:53,2024-06-01 23:54:40,1293000,1
APP1001245,Reliance Jio,Backend Engineer,MCA,Ahmedabad,6,6,Indeed,2025-03-18 23:31:26,2025-03-25 01:24:14,1345000,1
APP1000417,Microsoft,Data Scientist,PhD,Chennai,6,3,LinkedIn,2024-05-30 01:32:44,2024-08-02 20:23:39,1919000,0
APP1001381,Adobe,Software Developer,MCA,Chennai,7,3,Company Website,2024-04-20 21:30:36,2024-05-26 09:03:17,1632000,0
APP1000454,HCL,Backend Engineer,MCA,Ahmedabad,6,5,LinkedIn,2025-01-04 10:11:27,2025-02-09 15:31:55,1308000,1
APP1001476,Wipro,Backend Engineer,M.Tech,Jaipur,4,3,Company Website,2024-07-15 06:24:46,2024-10-10 04:41:45,1290000,0
APP1000912,Deloitte,Financial Analyst,M.Com,Chennai,4,4,Job Fair,2025-02-06 05:43:10,2025-02-26 22:29:24,1185000,1
APP1000778,Google,ML Engineer,PhD,Kolkata,5,6,Indeed,2024-09-04 22:24:38,2024-11-10 10:58:58,1915000,1
APP1000947,Google,Software Developer,MCA,Bangalore,10,5,Indeed,2024-04-02 23:04:21,2024-05-11 04:14:19,1800000,1
APP1000190,Deloitte,Financial Analyst,B.Com,Chennai,8,5,Employee Referral,2024-05-18 08:14:32,2024-06-14 22:58:17,1162000,1
APP1000712,Wipro,Backend Engineer,B.Tech,Chennai,9,6,Naukri,2024-12-24 13:40:57,2025-02-21 19:06:48,1324000,1
APP1000372,Reliance Jio,Sales Executive,B.Com,Delhi NCR,6,6,Naukri,2024-03-23 06:03:42,2024-04-23 11:54:10,948000,1
APP1001048,Amazon,Backend Engineer,B.Tech,Pune,6,3,Job Fair,2024-04-12 15:49:40,2024-07-10 05:11:05,1478000,0
APP1001432,Adobe,ML Engineer,M.Tech,Lucknow,7,2,Employee Referral,2024-09-24 16:03:39,2024-10-28 07:08:43,1810000,1
APP1000032,Capgemini,Business Analyst,MBA,Jaipur,6,2,LinkedIn,2025-07-18 16:46:43,2025-07-22 04:44:00,1260000,0
APP1000478,Deloitte,Business Analyst,B.Tech,Chandigarh,2,6,LinkedIn,2025-07-21 21:08:33,2025-09-10 11:59:26,1056000,0
APP1001038,Adobe,Software Developer,B.Tech,Bangalore,7,3,LinkedIn,2024-11-20 23:50:52,2024-11-23 09:51:37,1479000,0
APP1000036,HealthTechY,Backend Engineer,B.Tech,Chennai,5,5,LinkedIn,2025-03-31 11:16:22,2025-05-06 20:09:44,1079000,1
APP1000722,Reliance Jio,Backend Engineer,B.Tech,Pune,5,4,Employee Referral,2024-10-12 15:07:05,2024-12-21 16:24:42,1220000,1
APP1001359,Cognizant,Software Developer,B.Tech,Delhi NCR,7,5,LinkedIn,2024-02-06 11:58:30,2024-03-14 03:22:52,1292000,1
APP1001052,Zomato,Software Developer,MCA,Mumbai,2,4,LinkedIn,2024-04-21 03:59:05,2024-05-04 03:57:37,1127000,1
APP1000409,StartUpX,Frontend Developer,B.Tech,Jaipur,8,3,LinkedIn,2025-05-10 03:17:41,2025-07-01 15:19:54,1081000,1
APP1000113,Capgemini,Software Developer,MCA,Jaipur,3,2,Employee Referral,2024-12-12 13:10:06,2025-03-10 23:13:05,1204000,0
APP1001171,Wipro,Software Developer,M.Tech,Lucknow,7,5,LinkedIn,2024-07-06 20:15:15,2024-07-15 19:04:51,1358000,1
APP1001106,Microsoft,Software Developer,M.Tech,Pune,6,5,Naukri,2024-12-13 19:01:24,2025-02-17 19:44:01,1681000,1
APP1001492,Cognizant,Web Developer,B.Tech,Bangalore,7,2,LinkedIn,2024-10-04 01:53:46,2024-11-14 09:07:05,1203000,0
APP1000475,Adobe,Software Developer,B.Tech,Pune,2,4,LinkedIn,2025-01-02 20:24:31,2025-02-01 16:12:58,1314000,0
APP1000873,Paytm,Backend Engineer,B.Tech,Jaipur,3,3,Employee Referral,2025-02-17 14:14:52,2025-04-18 19:03:55,1048000,0
APP1001435,Ola,Backend Engineer,B.Tech,Jaipur,2,3,Company Website,2025-05-12 16:46:57,2025-05-13 21:11:35,1013000,0
APP1000876,Paytm,Backend Engineer,B.Tech,Pune,0,6,Company Website,2025-09-07 00:51:56,2025-09-10 11:59:26,967000,0
APP1000371,Microsoft,Backend Engineer,B.Tech,Pune,6,3,Employee Referral,2025-06-29 02:02:03,2025-07-09 08:49:10,1539000,0
APP1000062,HealthTechY,Data Scientist,M.Tech,Bangalore,0,6,LinkedIn,2024-03-28 14:35:52,2024-05-21 02:27:05,1157000,0
APP1000012,HCL,Data Analyst,B.Tech,Kolkata,4,3,LinkedIn,2025-06-10 00:07:30,2025-08-27 03:11:21,930000,0
APP1001496,Accenture,Business Analyst,MBA,Chennai,8,2,LinkedIn,2024-10-13 03:58:38,2024-12-27 17:42:32,1332000,0
APP1001339,Reliance Jio,Backend Engineer,B.Tech,Chandigarh,6,4,Naukri,2024-05-19 06:55:17,2024-05-23 13:18:35,1208000,1
APP1000049,Accenture,Data Analyst,MCA,Jaipur,6,4,Employee Referral,2024-09-17 09:40:18,2024-09-26 11:06:09,1179000,1
APP1000493,Zomato,Software Developer,MCA,Delhi NCR,7,4,Naukri,2024-06-27 16:00:34,2024-07-03 23:22:52,1396000,1
APP1000163,Byju's,Web Developer,BCA,Delhi NCR,5,2,Company Website,2024-03-23 14:15:38,2024-06-20 11:49:23,857000,1
APP1000491,Tech Mahindra,Software Developer,B.Tech,Hyderabad,8,5,Employee Referral,2024-07-13 06:33:24,2024-08-05 10:12:04,1250000,1
APP1001419,Flipkart,Backend Engineer,B.Tech,Lucknow,7,2,Company Website,2024-05-16 18:29:37,2024-08-10 23:44:46,1186000,0
APP1000798,Zomato,Backend Engineer,MCA,Hyderabad,3,6,Naukri,2024-01-11 21:11:11,2024-01-24 17:20:31,1280000,1
APP1001302,Flipkart,Backend Engineer,B.Tech,Jaipur,10,2,Employee Referral,2025-03-26 08:42:36,2025-05-14 14:37:43,1322000,0
APP1000921,Amazon,Data Scientist,PhD,Lucknow,2,2,Employee Referral,2024-06-07 20:26:41,2024-07-30 15:52:33,1799000,0
APP1000447,Amazon,Backend Engineer,B.Tech,Mumbai,6,5,Employee Referral,2025-01-25 11:25:44,2025-03-20 18:46:40,1500000,1
APP1000467,Wipro,Software Developer,M.Tech,Bangalore,1,3,Job Fair,2024-02-09 20:28:31,2024-02-22 06:02:59,1129000,0
APP1001160,StartUpX,Frontend Developer,BCA,Hyderabad,6,3,Naukri,2024-02-13 11:00:32,2024-03-23 18:23:55,988000,0
APP1000602,Tech Mahindra,Software Developer,B.Tech,Mumbai,6,4,Indeed,2025-08-11 00:10:06,2025-09-10 11:59:26,1179000,1
APP1000630,StartUpX,Software Developer,B.Tech,Lucknow,6,4,Indeed,2025-02-08 09:22:02,2025-02-28 06:41:14,1015000,1
APP1000111,StartUpX,Frontend Developer,B.Tech,Chennai,3,5,Employee Referral,2024-08-14 20:17:27,2024-10-09 08:24:35,930000,1
APP1001466,HCL,Software Developer,B.Tech,Pune,5,3,LinkedIn,2025-03-01 12:09:56,2025-04-23 05:49:55,1123000,1
APP1000598,Google,ML Engineer,M.Tech,Kolkata,3,6,Employee Referral,2024-10-30 07:09:18,2024-12-11 02:43:24,1693000,1
APP1000982,Reliance Jio,Backend Engineer,M.Tech,Delhi NCR,4,6,LinkedIn,2025-02-06 08:18:36,2025-03-19 01:33:24,1314000,1
APP1001098,TCS,Web Developer,B.Tech,Jaipur,4,2,Indeed,2025-07-31 20:12:32,2025-08-15 11:02:51,1061000,0
APP1001486,Ola,Data Scientist,B.Tech,Hyderabad,4,2,Company Website,2024-03-22 12:26:21,2024-05-09 11:34:48,1221000,0
APP1000180,Tech Mahindra,Software Developer,MCA,Delhi NCR,5,6,Naukri,2024-03-25 22:00:12,2024-06-15 03:40:07,1315000,1
APP1001072,Zomato,Sales Executive,MBA,Bangalore,5,3,Indeed,2025-02-07 08:19:05,2025-02-17 22:31:29,1074000,0
APP1000016,Infosys,Web Developer,B.Tech,Mumbai,7,5,Job Fair,2025-06-30 07:35:02,2025-08-10 10:59:44,1243000,1
APP1001244,TCS,Software Developer,B.Tech,Hyderabad,5,3,LinkedIn,2024-04-16 04:29:04,2024-05-07 14:03:55,1141000,1
APP1001113,Microsoft,Software Developer,M.Tech,Hyderabad,6,3,Naukri,2024-12-13 15:03:44,2025-02-05 22:26:52,1682000,0
APP1001212,Reliance Jio,Software Developer,B.Tech,Lucknow,4,5,Company Website,2024-06-26 22:41:18,2024-08-30 07:26:49,1179000,1
APP1001323,Accenture,Software Developer,M.Tech,Chennai,7,5,Company Website,2024-05-28 19:06:33,2024-07-01 11:45:30,1446000,1
APP1000850,Paytm,Financial Analyst,MBA,Jaipur,4,2,Company Website,2024-04-17 01:57:11,2024-07-13 20:53:56,1207000,0
APP1000304,Wipro,Data Analyst,B.Tech,Lucknow,5,2,Naukri,2024-05-21 15:09:31,2024-08-01 22:07:43,984000,0
APP1001283,Capgemini,Software Developer,M.Tech,Pune,5,2,Naukri,2024-12-18 23:57:54,2025-01-13 11:29:50,1255000,0
APP1000108,Zomato,Sales Executive,MBA,Mumbai,7,4,Job Fair,2025-06-19 14:23:00,2025-06-29 00:39:47,1211000,1
APP1000785,Wipro,Software Developer,MCA,Chandigarh,5,4,Company Website,2025-01-15 23:18:33,2025-02-09 00:46:26,1267000,1
APP1000183,Byju's,Web Developer,MCA,Kolkata,5,4,Naukri,2025-04-26 08:04:12,2025-06-11 10:41:16,1114000,1
APP1001460,Amazon,Software Developer,B.Tech,Mumbai,5,6,Indeed,2025-01-07 18:34:54,2025-02-06 23:56:32,1468000,0
APP1000709,TCS,Software Developer,B.Tech,Pune,6,4,Indeed,2025-08-19 09:04:03,2025-08-19 19:37:00,1175000,1
APP1000832,Reliance Jio,Backend Engineer,M.Tech,Ahmedabad,0,2,Naukri,2024-02-05 02:36:09,2024-02-29 00:41:06,1061000,0
APP1000563,Google,Software Developer,B.Tech,Jaipur,4,2,Employee Referral,2025-02-12 20:32:37,2025-04-30 03:44:24,1371000,0
APP1001211,Google,ML Engineer,M.Tech,Chandigarh,8,6,Indeed,2024-01-08 15:55:33,2024-01-24 12:49:29,1943000,1
APP1000663,Wipro,Software Developer,M.Tech,Jaipur,4,5,Naukri,2024-05-31 22:52:23,2024-06-25 07:06:29,1285000,1
APP1001436,Amazon,Software Developer,MCA,Lucknow,8,6,Employee Referral,2024-04-06 21:07:43,2024-05-11 00:19:39,1744000,1
APP1000099,Cognizant,Data Analyst,B.Tech,Hyderabad,6,3,LinkedIn,2024-03-19 13:22:15,2024-06-12 19:21:59,987000,0
APP1000872,Deloitte,Financial Analyst,MBA,Bangalore,4,2,Employee Referral,2024-12-02 03:26:56,2025-02-04 10:55:52,1208000,0
APP1000911,Capgemini,Data Analyst,MCA,Jaipur,9,6,Naukri,2025-04-02 08:55:34,2025-05-11 07:47:28,1270000,1
APP1000782,Paytm,Financial Analyst,MBA,Jaipur,6,2,Employee Referral,2024-06-11 08:06:39,2024-07-23 18:45:11,1303000,0
APP1001408,Paytm,Financial Analyst,MBA,Bangalore,6,3,Indeed,2024-11-16 13:17:21,2024-11-22 21:34:39,1280000,0
APP1000445,Tech Mahindra,Backend Engineer,M.Tech,Hyderabad,4,3,LinkedIn,2024-08-31 21:41:13,2024-11-19 04:32:39,1265000,0
APP1001209,HealthTechY,Data Scientist,B.Tech,Ahmedabad,2,4,Company Website,2024-12-19 04:18:54,2025-01-20 10:28:17,1044000,1
APP1001169,Microsoft,Software Developer,B.Tech,Pune,0,4,Naukri,2024-07-30 15:50:19,2024-08-05 14:14:51,1238000,0
APP1000522,Accenture,Business Analyst,MBA,Jaipur,5,3,LinkedIn,2025-04-20 02:09:35,2025-07-05 03:58:03,1221000,0
APP1000538,Cognizant,Software Developer,M.Tech,Jaipur,6,5,Employee Referral,2024-04-15 15:13:26,2024-06-12 14:46:40,1333000,1
APP1001136,HCL,Software Developer,B.Tech,Chandigarh,3,4,Naukri,2025-05-23 04:43:29,2025-07-06 17:43:32,1036000,0
APP1001066,Cognizant,Software Developer,M.Tech,Chandigarh,6,2,Company Website,2025-05-16 23:39:46,2025-06-06 04:48:01,1301000,0
APP1000057,Reliance Jio,Sales Executive,B.Com,Chandigarh,5,5,Naukri,2025-07-19 05:03:30,2025-07-24 02:47:03,923000,1
APP1001174,Microsoft,Backend Engineer,B.Tech,Delhi NCR,5,3,Naukri,2024-06-14 19:06:52,2024-07-10 22:56:19,1426000,0
APP1000781,Cognizant,Data Analyst,MCA,Jaipur,2,6,LinkedIn,2024-12-24 23:55:07,2025-02-19 20:45:14,1049000,1
APP1000296,HCL,Software Developer,B.Tech,Lucknow,0,5,LinkedIn,2024-04-16 00:56:10,2024-05-11 05:37:31,978000,0
